Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.02    3329/3329        boost::detail::sp_if_not_array<nav_msgs::Odometry_<std::allocator<void> > >::type boost::make_shared<nav_msgs::Odometry_<std::allocator<void> > >() [36]
-----------------------------------------------
                0.00    0.02    3329/3329        ros::DefaultMessageCreator<nav_msgs::Odometry_<std::allocator<void> > >::operator()() [35]
[36]     2.8    0.00    0.02    3329         boost::detail::sp_if_not_array<nav_msgs::Odometry_<std::allocator<void> > >::type boost::make_shared<nav_msgs::Odometry_<std::allocator<void> > >() [36]
                0.00    0.01    3330/3330        nav_msgs::Odometry_<std::allocator<void> >::Odometry_() [57]
                0.00    0.01    3329/3329        boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > >::_internal_get_untyped_deleter() const [70]
                0.00    0.00    3330/23306       boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > >::~shared_ptr() [83]
                0.00    0.00    3330/3330        boost::detail::sp_ms_deleter<nav_msgs::Odometry_<std::allocator<void> > >::address() [422]
                0.00    0.00    3330/8282        operator new(unsigned long, void*) [319]
                0.00    0.00    3330/3330        boost::detail::sp_ms_deleter<nav_msgs::Odometry_<std::allocator<void> > >::set_initialized() [421]
                0.00    0.00    3330/11764       boost::detail::sp_enable_shared_from_this(...) [292]
                0.00    0.00    3330/3330        boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > >::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > >(boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > const&, nav_msgs::Odometry_<std::allocator<void> >*) [417]
                0.00    0.00    3329/3329        boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > >::shared_ptr<nav_msgs::Odometry_<std::allocator<void> >, boost::detail::sp_inplace_tag<boost::detail::sp_ms_deleter<nav_msgs::Odometry_<std::allocator<void> > > > >(nav_msgs::Odometry_<std::allocator<void> >*, boost::detail::sp_inplace_tag<boost::detail::sp_ms_deleter<nav_msgs::Odometry_<std::allocator<void> > > >) [460]
-----------------------------------------------
                0.00    0.02    3329/3329        ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>::deserialize(ros::SubscriptionCallbackHelperDeserializeParams const&) [29]
[37]     2.8    0.00    0.02    3329         boost::function0<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > >::operator()() const [37]
                0.00    0.02    3330/3330        boost::detail::function::function_obj_invoker0<ros::DefaultMessageCreator<nav_msgs::Odometry_<std::allocator<void> > >, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > >::invoke(boost::detail::function::function_buffer&) [34]
                0.00    0.00    3330/38652       boost::function_base::empty() const [214]
                0.00    0.00    3330/3330        boost::function0<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > >::get_vtable() const [434]
-----------------------------------------------
                0.00    0.00    2549/11756       ros::MessageEvent<sensor_msgs::LaserScan_<std::allocator<void> > const>::init(boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > const> const&, boost::shared_ptr<std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > > > const&, ros::Time, bool, boost::function<boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > > ()> const&) [81]
                0.00    0.00    2550/11756       ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>::deserialize(ros::SubscriptionCallbackHelperDeserializeParams const&) [14]
                0.00    0.00    3328/11756       ros::MessageEvent<nav_msgs::Odometry_<std::allocator<void> > const>::init(boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, boost::shared_ptr<std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > > > const&, ros::Time, bool, boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()> const&) [80]
                0.00    0.00    3329/11756       ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>::deserialize(ros::SubscriptionCallbackHelperDeserializeParams const&) [29]
[38]     2.0    0.01    0.00   11756         boost::shared_ptr<std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > > >::operator=(boost::shared_ptr<std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > > > const&) [38]
                0.00    0.00   11756/23516       boost::shared_ptr<std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > > >::~shared_ptr() [82]
                0.00    0.00   11760/11760       boost::shared_ptr<std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > > >::swap(boost::shared_ptr<std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > > >&) [294]
                0.00    0.00   11754/11754       boost::shared_ptr<std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > > >::shared_ptr(boost::shared_ptr<std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > > > const&) [299]
-----------------------------------------------
                0.00    0.00    2550/3679386     Robot::laserCallback(sensor_msgs::LaserScan_<std::allocator<void> >) [4]
                0.01    0.00 3676836/3679386     Robot::changeToPicture(int, double, double, double) [10]
[39]     1.8    0.01    0.00 3679386         Robot::getY() [39]
-----------------------------------------------
                0.00    0.00    2550/3679371     Robot::laserCallback(sensor_msgs::LaserScan_<std::allocator<void> >) [4]
                0.01    0.00 3676821/3679371     Robot::changeToPicture(int, double, double, double) [10]
[40]     1.8    0.01    0.00 3679371         Robot::getX() [40]
-----------------------------------------------
                0.01    0.00 3676846/3676846     Robot::changeToPicture(int, double, double, double) [10]
[41]     1.8    0.01    0.00 3676846         Robot::getLastY() [41]
-----------------------------------------------
                0.01    0.00 3676829/3676829     Robot::changeToPicture(int, double, double, double) [10]
[42]     1.8    0.01    0.00 3676829         Robot::getLastX() [42]
-----------------------------------------------
                0.00    0.00    2549/1835108     Robot::laserCallback(sensor_msgs::LaserScan_<std::allocator<void> >) [4]
                0.01    0.00 1832559/1835108     Robot::changeToPicture(int, double, double, double) [10]
[43]     1.8    0.01    0.00 1835108         Robot::getTime() [43]
-----------------------------------------------
                0.01    0.00 1819086/1819086     Robot::changeToPicture(int, double, double, double) [10]
[44]     1.8    0.01    0.00 1819086         cv::Mat::MStep::operator unsigned long() const [44]
-----------------------------------------------
                0.00    0.00       1/661338      __static_initialization_and_destruction_0(int, int) [156]
                0.01    0.00  661337/661338      Robot::followHuman(cv::Mat, bool) [2]
[45]     1.8    0.01    0.00  661338         Object::Object() [45]
                0.00    0.00  661343/769618      cv::Point_<float>::Point_() [168]
-----------------------------------------------
                0.01    0.00  405350/405350      Robot::findLegs(cv::Mat, Object*, cv::Mat, cv::Mat, std::string const&, cv::Scalar_<double>, int, int, int, int, double, double, double, double, double, double, double, double) [13]
[46]     1.8    0.01    0.00  405350         std::vector<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >, std::allocator<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > >::operator[](unsigned long) [46]
-----------------------------------------------
                0.00    0.00   13245/253519      cv::Mat::operator=(cv::Mat const&) [96]
                0.00    0.00   17632/253519      cv::Mat::Mat(cv::Mat const&) [92]
                0.01    0.00  222642/253519      cv::Mat::Mat<cv::Point_<int> >(std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > const&, bool) [62]
[47]     1.8    0.01    0.00  253519         cv::Mat::MStep::operator[](int) [47]
-----------------------------------------------
                0.01    0.00   10200/10200       float* std::__uninitialized_move_if_noexcept_a<float*, float*, std::allocator<float> >(float*, float*, float*, std::allocator<float>&) [49]
[48]     1.8    0.01    0.00   10200         float* std::__uninitialized_copy_a<float*, float*, float>(float*, float*, float*, std::allocator<float>&) [48]
                0.00    0.00   10200/10200       float* std::uninitialized_copy<float*, float*>(float*, float*, float*) [306]
-----------------------------------------------
                0.00    0.01   10200/10200       std::vector<float, std::allocator<float> >::_M_fill_insert(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, unsigned long, float const&) [20]
[49]     1.8    0.00    0.01   10200         float* std::__uninitialized_move_if_noexcept_a<float*, float*, std::allocator<float> >(float*, float*, float*, std::allocator<float>&) [49]
                0.01    0.00   10200/10200       float* std::__uninitialized_copy_a<float*, float*, float>(float*, float*, float*, std::allocator<float>&) [48]
-----------------------------------------------
                0.01    0.00    9207/9207        void ros::serialization::deserialize<std::string, ros::serialization::IStream>(ros::serialization::IStream&, std::string&) [51]
[50]     1.8    0.01    0.00    9207         void ros::serialization::Serializer<std::string>::read<ros::serialization::IStream>(ros::serialization::IStream&, std::string&) [50]
                0.00    0.00    9209/31942       void ros::serialization::deserialize<unsigned int, ros::serialization::IStream>(ros::serialization::IStream&, unsigned int&) [217]
-----------------------------------------------
                0.00    0.00    3328/9205        void ros::serialization::Serializer<nav_msgs::Odometry_<std::allocator<void> > >::allInOne<ros::serialization::IStream, nav_msgs::Odometry_<std::allocator<void> >&>(ros::serialization::IStream&, nav_msgs::Odometry_<std::allocator<void> >&) [63]
                0.00    0.01    5877/9205        void ros::serialization::Serializer<std_msgs::Header_<std::allocator<void> > >::allInOne<ros::serialization::IStream, std_msgs::Header_<std::allocator<void> >&>(ros::serialization::IStream&, std_msgs::Header_<std::allocator<void> >&) [69]
[51]     1.8    0.00    0.01    9205         void ros::serialization::deserialize<std::string, ros::serialization::IStream>(ros::serialization::IStream&, std::string&) [51]
                0.01    0.00    9207/9207        void ros::serialization::Serializer<std::string>::read<ros::serialization::IStream>(ros::serialization::IStream&, std::string&) [50]
-----------------------------------------------
                0.00    0.01    6659/6659        boost::array<double, 36ul>::assign(double const&) [55]
[52]     1.8    0.00    0.01    6659         boost::array<double, 36ul>::fill(double const&) [52]
                0.00    0.01    6658/6658        double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [56]
                0.00    0.00    6660/6660        boost::array<double, 36ul>::size() [334]
                0.00    0.00    6659/6659        boost::array<double, 36ul>::begin() [340]
-----------------------------------------------
                0.01    0.00    6659/6659        std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [54]
